frame,timestamp,latency_ms,cpu_percent,memory_mb,detections
72289,5.39227694645524,50.72736740112305,17.7,126.97265625,2
72290,5.442276947200298,109.92050170898438,17.8,126.97265625,8
72291,5.492276947945356,142.045259475708,17.7,126.97265625,10
72292,5.542276948690414,121.40369415283203,34.9,126.9765625,4
72293,5.5922769494354725,47.238826751708984,44.8,126.98046875,1
72294,5.6422769501805305,16.681909561157227,37.4,126.98046875,0
72295,5.692276950925589,3.0210018157958984,60.0,126.98046875,0
72296,5.742276951670647,0.9996891021728516,0.0,126.98046875,0
72297,5.792276952415705,1.506805419921875,0.0,126.98046875,0
72298,5.842276953160763,4.005670547485352,15.8,126.98046875,0
72299,5.892276953905821,4.011631011962891,13.6,126.98046875,0
72300,5.942276954650879,4.313945770263672,0.0,126.98046875,0
72301,5.992276955395937,4.519939422607422,18.3,126.98046875,0
72302,6.042276956140995,3.0012130737304688,21.0,126.98046875,0
72303,6.092276956886053,2.0165443420410156,22.7,126.98828125,0
72304,6.142276957631111,2.5103092193603516,28.4,126.98828125,0
72305,6.192276958376169,4.508495330810547,51.8,126.98828125,0
72306,6.242276959121227,3.5109519958496094,10.0,126.98828125,0
72307,6.292276959866285,2.5262832641601562,29.8,126.98828125,0
72308,6.342276960611343,1.0111331939697266,45.5,126.98828125,0
72309,6.392276961356401,1.0242462158203125,11.5,126.98828125,0
72310,6.4422769621014595,2.0036697387695312,13.9,126.98828125,0
72311,6.492276962846518,1.0001659393310547,33.0,126.98828125,0
72312,6.542276963591576,2.0017623901367188,46.8,126.98828125,0
72313,6.592276964336634,4.013538360595703,34.5,126.98828125,0
72314,6.642276965081692,5.486488342285156,24.7,126.98828125,0
72315,6.69227696582675,3.987550735473633,25.0,126.98828125,0
72316,6.742276966571808,4.001855850219727,18.8,126.98828125,0
72317,6.792276967316866,2.019166946411133,28.6,126.98828125,0
72318,6.842276968061924,3.003835678100586,29.7,126.98828125,0
72319,6.892276968806982,2.001523971557617,20.6,126.98828125,0
72320,6.94227696955204,1.9927024841308594,17.0,126.98828125,0
72321,6.992276970297098,1.9996166229248047,21.3,126.98828125,0
72322,7.042276971042156,1.909494400024414,14.1,126.98828125,0
72323,7.092276971787214,1.9671916961669922,18.7,126.98828125,0
72324,7.142276972532272,2.0599365234375,26.8,126.98828125,0
72325,7.19227697327733,1.9695758819580078,27.4,126.98828125,0
72326,7.2422769740223885,2.5746822357177734,18.1,126.98828125,0
72327,7.2922769747674465,1.5113353729248047,25.6,126.98828125,0
72328,7.342276975512505,0.0,24.3,126.98828125,0
72329,7.392276976257563,0.9860992431640625,15.9,126.9921875,0
72330,7.442276977002621,0.9086132049560547,32.0,126.9921875,0
72331,7.492276977747679,21.514892578125,20.6,126.9921875,0
72332,7.542276978492737,245.4988956451416,25.1,127.3203125,4
72333,7.592276979237795,321.5939998626709,21.4,127.02734375,5
72334,7.642276979982853,387.7391815185547,33.3,127.5078125,7
72335,7.692276980727911,589.1420841217041,30.6,127.4765625,8
72336,7.742276981472969,542.4270629882812,29.6,127.859375,10
72337,7.792276982218027,424.3190288543701,30.4,127.3984375,10
72338,7.842276982963085,239.75467681884766,16.8,127.859375,10
72339,7.892276983708143,357.58399963378906,32.4,128.3203125,8
72340,7.942276984453201,350.83937644958496,28.6,128.3203125,10
72341,7.992276985198259,320.19686698913574,27.8,128.32421875,10
72342,8.042276985943317,215.27886390686035,36.3,128.32421875,8
72343,8.092276986688375,236.18102073669434,29.9,128.32421875,5
72344,8.142276987433434,244.54593658447266,27.3,128.32421875,4
72345,8.192276988178492,207.16595649719238,28.3,128.32421875,3
72346,8.24227698892355,155.68804740905762,27.6,128.32421875,2
72347,8.292276989668608,137.30692863464355,32.2,128.32421875,2
72348,8.342276990413666,104.02226448059082,24.6,128.32421875,2
72349,8.392276991158724,82.27825164794922,30.9,128.32421875,3
72350,8.442276991903782,88.07039260864258,24.2,128.32421875,2
72351,8.49227699264884,111.70268058776855,33.1,128.32421875,4
72352,8.542276993393898,137.99214363098145,28.8,128.32421875,3
72353,8.592276994138956,209.47670936584473,26.9,128.32421875,3
72354,8.642276994884014,115.92960357666016,92.9,128.33203125,2
72355,8.692276995629072,192.305326461792,39.7,128.33203125,2
72356,8.74227699637413,170.80926895141602,38.1,128.33203125,1
72357,8.792276997119188,208.52065086364746,35.0,128.33203125,3
72358,8.842276997864246,177.31428146362305,35.9,128.33203125,4
72359,8.892276998609304,196.21920585632324,30.8,128.33203125,5
72360,8.942276999354362,167.7389144897461,27.6,128.33203125,5
72361,8.99227700009942,143.32938194274902,32.4,128.33203125,3
72362,9.042277000844479,135.9086036682129,24.6,128.33203125,1
72363,9.092277001589537,158.21099281311035,28.4,128.33203125,3
72364,9.142277002334595,151.5045166015625,35.3,128.3359375,5
72365,9.192277003079653,198.48084449768066,32.5,128.3359375,6
72366,9.24227700382471,181.46038055419922,31.1,128.3359375,5
72367,9.292277004569769,220.01099586486816,25.3,128.3359375,5
72368,9.342277005314827,223.66857528686523,31.9,128.3359375,3
72369,9.392277006059885,267.75074005126953,31.3,128.33984375,3
72370,9.442277006804943,210.052490234375,32.8,128.33984375,6
72371,9.492277007550001,233.86430740356445,34.1,128.33984375,2
72372,9.54227700829506,224.7157096862793,24.7,128.33984375,2
72373,9.592277009040117,190.6595230102539,25.5,128.34375,3
72374,9.642277009785175,178.4369945526123,32.5,128.34375,2
72375,9.692277010530233,237.9152774810791,33.0,128.34375,3
72376,9.742277011275291,196.70724868774414,28.3,128.34375,4
72377,9.79227701202035,192.04211235046387,31.1,128.34375,4
72378,9.842277012765408,215.56663513183594,27.3,128.34375,3
72379,9.892277013510466,223.14047813415527,27.9,128.34375,3
72380,9.942277014255524,273.46038818359375,27.7,128.34375,2
72381,9.992277015000582,262.85266876220703,29.1,128.34765625,4
72382,10.04227701574564,282.442569732666,30.8,128.34765625,3
72383,10.092277016490698,305.7255744934082,29.8,128.34765625,4
72384,10.142277017235756,350.8949279785156,27.2,128.34765625,4
72385,10.192277017980814,303.03955078125,25.6,128.34765625,3
72386,10.242277018725872,453.9060592651367,30.5,127.58984375,5
72387,10.29227701947093,723.9432334899902,33.5,127.78515625,4
72388,10.342277020215988,1081.3157558441162,37.6,128.5,4
72389,10.392277020961046,1528.001308441162,34.2,128.62890625,6
72390,10.442277021706104,1026.9429683685303,32.1,128.6328125,7
72391,10.492277022451162,705.380916595459,32.8,128.6328125,17
72392,10.54227702319622,725.5804538726807,33.7,128.6328125,17
72393,10.592277023941278,482.8677177429199,38.4,128.6328125,20
72394,10.642277024686337,460.8263969421387,31.8,128.63671875,18
72395,10.692277025431395,336.108922958374,28.3,128.63671875,16
72396,10.742277026176453,331.7744731903076,31.8,128.63671875,15
72397,10.79227702692151,318.3326721191406,31.6,128.63671875,13
72398,10.842277027666569,276.0298252105713,28.5,128.63671875,12
72399,10.892277028411627,249.7081756591797,27.6,128.65234375,9
72400,10.942277029156685,203.02414894104004,31.9,128.65234375,10
72401,10.992277029901743,216.43924713134766,23.5,128.65234375,10
72402,11.042277030646801,229.78568077087402,31.4,128.65234375,9
72403,11.092277031391859,135.79392433166504,28.3,128.65234375,5
72404,11.142277032136917,126.82938575744629,33.3,128.65234375,4
72405,11.192277032881975,158.36071968078613,28.9,128.65234375,5
72406,11.242277033627033,107.41376876831055,29.3,128.65234375,0
72407,11.292277034372091,36.293745040893555,29.8,128.65234375,0
72408,11.34227703511715,57.370901107788086,35.7,128.65234375,1
72409,11.392277035862207,68.81237030029297,38.7,128.65234375,1
72410,11.442277036607265,94.1157341003418,29.9,128.65234375,1
72411,11.492277037352324,55.693626403808594,29.3,128.65625,0
72412,11.542277038097382,62.792301177978516,41.3,128.65625,1
72413,11.59227703884244,120.87392807006836,27.6,128.65625,2
72414,11.642277039587498,155.8699607849121,37.4,128.65625,5
72415,11.692277040332556,233.10351371765137,32.0,128.65625,7
72416,11.742277041077614,234.18569564819336,37.2,128.65625,8
72417,11.792277041822672,231.64892196655273,29.2,128.65625,8
72418,11.84227704256773,240.403413772583,22.1,128.65625,8
72419,11.892277043312788,230.35597801208496,30.2,128.66015625,7
72420,11.942277044057846,367.62046813964844,27.8,128.66015625,6
72421,11.992277044802904,419.497013092041,41.8,128.66015625,8
72422,12.042277045547962,645.3185081481934,32.7,128.66015625,10
72423,12.09227704629302,476.78542137145996,34.2,128.66015625,9
72424,12.142277047038078,630.2447319030762,32.8,128.6640625,10
72425,12.192277047783136,156.8748950958252,32.7,128.6640625,7
72426,12.242277048528194,156.10027313232422,30.7,128.67578125,6
72427,12.292277049273252,104.53581809997559,27.0,128.67578125,6
72428,12.34227705001831,136.40403747558594,25.2,128.67578125,7
72429,12.392277050763369,156.66580200195312,29.6,128.67578125,7
72430,12.442277051508427,124.26400184631348,26.0,128.67578125,4
72431,12.492277052253485,99.51257705688477,34.5,128.67578125,2
72432,12.542277052998543,71.2885856628418,28.3,128.67578125,2
72433,12.5922770537436,78.50813865661621,29.8,128.67578125,1
72434,12.642277054488659,58.29882621765137,23.6,128.67578125,0
72435,12.692277055233717,62.28756904602051,31.1,128.67578125,0
72436,12.742277055978775,50.153493881225586,33.2,128.67578125,0
72437,12.792277056723833,66.22982025146484,33.9,128.67578125,0
72438,12.842277057468891,60.69469451904297,19.9,128.67578125,0
72439,12.89227705821395,58.83073806762695,23.5,128.67578125,0
72440,12.942277058959007,68.25852394104004,23.5,128.67578125,0
72441,12.992277059704065,64.3472671508789,22.8,128.67578125,0
72442,13.042277060449123,56.028127670288086,26.3,128.67578125,0
72443,13.092277061194181,55.74393272399902,25.6,128.6796875,0
72444,13.14227706193924,74.21636581420898,34.7,128.6796875,0
72445,13.192277062684298,89.12873268127441,29.0,128.6796875,0
72446,13.242277063429356,78.74226570129395,34.3,128.6796875,0
72447,13.292277064174414,81.69293403625488,35.5,128.68359375,2
72448,13.342277064919472,101.35912895202637,27.2,128.68359375,3
72449,13.39227706566453,100.86798667907715,29.0,127.37109375,3
72450,13.442277066409588,97.9154109954834,21.3,128.29296875,6
72451,13.492277067154646,156.54420852661133,28.9,128.29296875,5
72452,13.542277067899704,174.49116706848145,32.1,128.29296875,3
72453,13.592277068644762,212.9981517791748,34.2,128.29296875,3
72454,13.64227706938982,155.06243705749512,36.1,128.29296875,2
72455,13.692277070134878,201.10177993774414,35.8,128.29296875,3
72456,13.742277070879936,192.63339042663574,29.9,128.29296875,2
72457,13.792277071624994,208.66918563842773,35.8,128.296875,4
72458,13.842277072370052,209.65957641601562,33.3,128.296875,4
72459,13.89227707311511,191.9255256652832,30.9,128.296875,3
72460,13.942277073860168,165.8167839050293,33.9,128.296875,3
72461,13.992277074605227,151.76725387573242,33.0,128.296875,1
72462,14.042277075350285,141.74556732177734,41.2,128.296875,2
72463,14.092277076095343,173.630952835083,35.3,128.296875,3
72464,14.1422770768404,185.0748062133789,33.5,128.296875,3
72465,14.192277077585459,172.89423942565918,25.4,128.296875,4
72466,14.242277078330517,153.40900421142578,26.1,128.296875,5
72467,14.292277079075575,99.02501106262207,35.1,128.296875,3
72468,14.342277079820633,95.8101749420166,42.5,128.30078125,4
72469,14.392277080565691,128.99351119995117,40.7,128.30078125,3
72470,14.442277081310749,181.5502643585205,28.5,128.30078125,4
72471,14.492277082055807,132.19213485717773,33.4,128.30078125,6
72472,14.542277082800865,162.16778755187988,32.7,128.30078125,8
72473,14.592277083545923,217.24677085876465,31.7,128.30859375,7
72474,14.642277084290981,253.01480293273926,28.6,128.30859375,7
72475,14.69227708503604,286.8998050689697,31.5,128.30859375,7
72476,14.742277085781097,403.43689918518066,30.8,128.3125,4
72477,14.792277086526155,398.03218841552734,29.0,128.3125,4
72478,14.842277087271214,320.99342346191406,33.6,128.3125,5
72479,14.892277088016272,477.35071182250977,32.8,128.3125,4
72480,14.94227708876133,452.9104232788086,32.3,128.3125,6
72481,14.992277089506388,244.61984634399414,31.5,128.31640625,7
72482,15.042277090251446,313.9669895172119,30.9,128.31640625,7
72483,15.092277090996504,290.97986221313477,29.8,128.31640625,7
72484,15.142277091741562,415.11034965515137,31.0,128.31640625,7
72485,15.19227709248662,518.535852432251,29.6,128.31640625,10
72486,15.242277093231678,322.5421905517578,29.5,128.3203125,8
72487,15.292277093976736,410.40492057800293,35.4,128.3203125,8
72488,15.342277094721794,427.96969413757324,32.1,128.3203125,6
72489,15.392277095466852,690.330982208252,34.7,128.45703125,9
72490,15.44227709621191,735.4536056518555,30.9,128.4609375,8
72491,15.492277096956968,556.4134120941162,31.4,128.4609375,9
72492,15.542277097702026,843.1620597839355,39.0,128.46484375,9
72493,15.592277098447084,580.0309181213379,37.1,128.46484375,5
72494,15.642277099192142,273.03218841552734,34.0,128.46484375,2
72495,15.6922770999372,170.77040672302246,22.6,128.46484375,2
72496,15.742277100682259,154.12497520446777,20.4,128.46484375,3
72497,15.792277101427317,113.1751537322998,27.6,128.46484375,1
72498,15.842277102172375,92.29850769042969,28.4,128.46484375,2
72499,15.892277102917433,99.19929504394531,34.2,128.46484375,1
72500,15.94227710366249,155.3182601928711,32.3,128.46875,1
72501,15.992277104407549,179.63314056396484,32.2,128.46875,1
72502,16.042277105152607,184.295654296875,31.9,128.46875,1
72503,16.092277105897665,251.5847682952881,35.5,128.46875,2
72504,16.142277106642723,306.5915107727051,36.7,128.46875,1
72505,16.19227710738778,338.3214473724365,28.3,128.46875,4
72506,16.24227710813284,331.362247467041,33.1,128.46875,6
72507,16.292277108877897,283.62536430358887,32.8,128.47265625,4
72508,16.342277109622955,409.36851501464844,34.9,128.47265625,4
72509,16.392277110368013,305.3624629974365,35.3,128.47265625,4
72510,16.44227711111307,267.1387195587158,30.2,128.47265625,4
72511,16.49227711185813,256.6978931427002,33.3,128.47265625,4
72512,16.542277112603188,245.92065811157227,36.1,128.47265625,5
72513,16.592277113348246,215.38996696472168,33.2,128.4765625,3
72514,16.642277114093304,177.43730545043945,27.1,128.4765625,3
72515,16.69227711483836,161.78107261657715,26.9,128.4765625,5
72516,16.74227711558342,135.27655601501465,32.3,128.48046875,3
72517,16.792277116328478,143.16678047180176,41.5,128.48046875,3
72518,16.842277117073536,131.38341903686523,35.7,128.48046875,2
72519,16.892277117818594,121.66690826416016,23.5,128.48046875,0
72520,16.942277118563652,140.80500602722168,25.9,128.48046875,3
72521,16.99227711930871,149.8548984527588,26.4,128.48046875,3
72522,17.042277120053768,139.82915878295898,18.8,128.48046875,2
72523,17.092277120798826,92.78726577758789,29.2,128.48046875,2
72524,17.142277121543884,123.04830551147461,31.2,128.48046875,1
72525,17.192277122288942,134.46664810180664,34.4,128.48046875,1
72526,17.242277123034,115.61226844787598,29.4,128.48046875,4
72527,17.29227712377906,176.06401443481445,27.6,128.48046875,6
72528,17.342277124524117,161.05890274047852,28.9,128.48046875,2
72529,17.392277125269175,138.26847076416016,30.6,128.484375,2
72530,17.442277126014233,155.23338317871094,25.3,128.640625,1
72531,17.49227712675929,147.95279502868652,27.0,128.64453125,4
72532,17.54227712750435,156.24713897705078,33.3,128.64453125,5
72533,17.592277128249407,131.90293312072754,27.4,128.64453125,4
72534,17.642277128994465,109.89141464233398,24.2,128.64453125,3
72535,17.692277129739523,116.16277694702148,22.9,128.64453125,1
72536,17.74227713048458,101.87602043151855,31.2,128.64453125,2
72537,17.79227713122964,115.54956436157227,27.6,128.64453125,2
72538,17.842277131974697,116.67108535766602,23.1,128.64453125,2
72539,17.892277132719755,114.49408531188965,22.0,128.64453125,2
72540,17.942277133464813,115.10848999023438,26.2,128.64453125,3
72541,17.99227713420987,122.53689765930176,20.9,128.64453125,2
72542,18.04227713495493,103.57260704040527,35.3,128.6484375,2
72543,18.092277135699987,135.44726371765137,30.9,128.6484375,1
72544,18.142277136445045,94.53749656677246,31.0,128.6484375,1
72545,18.192277137190104,140.5479907989502,36.0,128.6484375,1
72546,18.24227713793516,115.8895492553711,36.9,128.6484375,0
72547,18.29227713868022,94.12050247192383,36.8,128.6484375,1
72548,18.342277139425278,163.2061004638672,28.6,128.6484375,2
72549,18.392277140170336,153.6726951599121,31.8,128.6484375,3
72550,18.442277140915394,165.22741317749023,29.3,128.6484375,2
72551,18.492277141660452,176.1939525604248,30.1,128.6484375,2
72552,18.54227714240551,261.1703872680664,32.1,128.6484375,4
72553,18.592277143150568,319.36001777648926,25.9,128.65234375,5
72554,18.642277143895626,339.127779006958,29.2,128.65234375,7
72555,18.692277144640684,316.6487216949463,43.8,128.65234375,6
72556,18.742277145385742,330.8844566345215,29.8,128.65234375,6
72557,18.7922771461308,312.24656105041504,30.2,128.65234375,6
72558,18.84227714687586,283.33330154418945,26.4,128.625,5
72559,18.892277147620916,183.39920043945312,30.6,128.62890625,6
72560,18.942277148365974,160.62045097351074,31.4,128.62890625,4
72561,18.992277149111032,190.8590793609619,28.8,128.62890625,4
72562,19.04227714985609,127.10380554199219,29.3,128.62890625,2
72563,19.09227715060115,109.64632034301758,30.8,128.62890625,1
72564,19.142277151346207,98.64544868469238,32.8,128.62890625,2
72565,19.192277152091265,121.08230590820312,23.2,128.62890625,3
72566,19.242277152836323,140.66386222839355,30.8,128.62890625,2
72567,19.29227715358138,174.9873161315918,36.0,128.62890625,4
72568,19.34227715432644,248.36397171020508,32.4,128.62890625,5
72569,19.392277155071497,308.70604515075684,28.2,128.6328125,5
72570,19.442277155816555,209.09476280212402,30.0,128.6328125,5
72571,19.492277156561613,186.10906600952148,30.6,128.6328125,4
72572,19.54227715730667,222.51248359680176,31.6,128.6328125,4
72573,19.59227715805173,270.83635330200195,30.8,128.6328125,3
72574,19.642277158796787,306.5629005432129,32.5,128.6328125,2
72575,19.692277159541845,330.64866065979004,30.8,126.84375,8
