timestamp,motion_energy,num_detections
3.483552508056164,3401.0,0
3.533552508801222,2095.0,0
3.58355250954628,861.0,0
3.633552510291338,304.0,0
3.683552511036396,78.0,0
3.733552511781454,80.0,0
3.783552512526512,74.0,0
3.83355251327157,89.0,0
3.8835525140166283,80.0,0
3.9335525147616863,70.0,0
3.9835525155067444,254.0,0
4.0335525162518024,3124.0,0
4.0835525169968605,4477.0,0
4.133552517741919,5593.0,0
4.183552518486977,6177.0,0
4.233552519232035,6577.0,0
4.283552519977093,6887.0,0
4.333552520722151,7056.0,0
4.383552521467209,7061.0,0
4.433552522212267,7025.0,0
4.483552522957325,7232.0,0
4.533552523702383,7123.0,0
4.583552524447441,7020.0,0
4.633552525192499,7113.0,0
4.683552525937557,6955.0,0
4.733552526682615,7714.0,0
4.783552527427673,7609.0,0
4.833552528172731,7738.0,0
4.8835525289177895,7641.0,0
4.9335525296628475,7828.0,1
4.983552530407906,7493.0,0
5.033552531152964,8012.0,2
5.083552531898022,8193.0,1
5.13355253264308,8593.0,4
5.183552533388138,9406.0,3
5.233552534133196,10111.0,3
5.283552534878254,11717.0,6
5.333552535623312,13065.0,5
5.38355253636837,14181.0,8
5.433552537113428,15765.0,8
5.483552537858486,14979.0,7
5.533552538603544,14268.0,8
5.583552539348602,13871.0,10
5.63355254009366,13346.0,11
5.683552540838718,12938.0,9
5.7335525415837765,11005.0,9
5.7835525423288345,9647.0,5
5.833552543073893,8741.0,3
5.883552543818951,7894.0,2
5.933552544564009,4307.0,1
5.983552545309067,5948.0,2
6.033552546054125,4326.0,0
6.083552546799183,3996.0,0
6.133552547544241,4201.0,0
6.183552548289299,4498.0,0
6.233552549034357,4852.0,1
6.283552549779415,5050.0,0
6.333552550524473,5337.0,2
6.383552551269531,5391.0,0
6.433552552014589,5722.0,4
6.483552552759647,6471.0,4
6.533552553504705,6859.0,3
6.5835525542497635,7335.0,4
6.6335525549948215,5485.0,2
6.68355255573988,4433.0,0
6.733552556484938,4072.0,0
6.783552557229996,4284.0,0
6.833552557975054,4668.0,0
6.883552558720112,4885.0,0
6.93355255946517,5350.0,0
6.983552560210228,5500.0,0
7.033552560955286,6084.0,0
7.083552561700344,6429.0,0
7.133552562445402,7298.0,0
7.233552563935518,8859.0,0
7.283552564680576,9955.0,2
7.333552565425634,10624.0,5
7.383552566170692,11719.0,4
7.4335525669157505,13353.0,6
7.483552567660809,14399.0,7
7.533552568405867,15214.0,8
7.583552569150925,14568.0,8
7.633552569895983,14428.0,8
7.683552570641041,14489.0,7
7.733552571386099,14313.0,9
7.783552572131157,13972.0,8
7.833552572876215,12343.0,9
7.883552573621273,10474.0,6
7.933552574366331,9677.0,7
7.983552575111389,9256.0,4
8.033552575856447,7481.0,2
8.083552576601505,5469.0,2
8.133552577346563,3081.0,0
8.183552578091621,2922.0,0
8.23355257883668,2955.0,0
8.283552579581738,3054.0,0
8.333552580326796,3207.0,0
8.383552581071854,3453.0,0
8.433552581816912,4101.0,0
8.48355258256197,4481.0,1
8.533552583307028,5014.0,1
8.583552584052086,5231.0,2
8.633552584797144,5749.0,2
8.683552585542202,5937.0,3
8.73355258628726,6584.0,4
8.783552587032318,7376.0,4
8.833552587777376,7212.0,3
8.883552588522434,5664.0,1
8.933552589267492,4917.0,0
8.98355259001255,5131.0,0
9.033552590757608,5509.0,0
9.083552591502666,5867.0,0
9.133552592247725,6147.0,0
9.183552592992783,6848.0,0
9.23355259373784,7480.0,0
9.283552594482899,8198.0,0
9.333552595227957,8657.0,0
9.383552595973015,9051.0,2
9.433552596718073,9787.0,2
9.483552597463131,10648.0,3
9.533552598208189,11563.0,4
9.583552598953247,12514.0,6
9.633552599698305,13628.0,5
9.683552600443363,13851.0,6
9.733552601188421,13741.0,5
9.78355260193348,13629.0,6
9.833552602678537,13714.0,7
9.883552603423595,13392.0,9
9.933552604168653,11980.0,9
10.083552606403828,7757.0,3
10.083552606403828,7757.0,3
10.133552607148886,1600.0,0
10.183552607893944,5803.0,1
10.233552608639002,3936.0,0
10.28355260938406,3746.0,0
10.333552610129118,3730.0,0
10.383552610874176,4133.0,0
10.433552611619234,4377.0,0
10.483552612364292,4714.0,0
10.53355261310935,5192.0,0
10.583552613854408,5756.0,1
10.633552614599466,5881.0,1
10.683552615344524,5890.0,1
10.733552616089582,6280.0,2
10.78355261683464,6574.0,2
10.833552617579699,7380.0,3
10.883552618324757,8371.0,3
10.933552619069815,8887.0,3
10.983552619814873,8435.0,2
11.03355262055993,8573.0,1
11.083552621304989,9227.0,2
11.133552622050047,10478.0,1
11.183552622795105,11348.0,3
11.233552623540163,12113.0,3
11.283552624285221,13212.0,4
11.33355262503028,12642.0,5
11.383552625775337,12103.0,3
11.433552626520395,12232.0,2
11.483552627265453,13065.0,2
11.533552628010511,13475.0,4
11.58355262875557,13632.0,2
11.633552629500628,14427.0,5
11.683552630245686,15703.0,6
11.733552630990744,17329.0,6
11.783552631735802,18142.0,9
11.83355263248086,18208.0,6
11.883552633225918,18152.0,8
11.933552633970976,17518.0,9
11.983552634716034,17311.0,8
12.033552635461092,16244.0,7
12.08355263620615,14782.0,6
12.133552636951208,13396.0,5
12.183552637696266,12348.0,2
12.233552638441324,11913.0,3
12.283552639186382,11299.0,2
12.33355263993144,9328.0,2
12.533552642911673,10225.0,0
12.58355264365673,9883.0,0
12.633552644401789,9990.0,0
12.683552645146847,10322.0,0
12.733552645891905,10559.0,0
12.783552646636963,10676.0,0
12.833552647382021,11034.0,0
12.883552648127079,11318.0,1
12.933552648872137,11945.0,1
12.983552649617195,12655.0,2
13.033552650362253,13815.0,5
13.083552651107311,13905.0,3
13.13355265185237,13247.0,1
13.183552652597427,12486.0,1
13.233552653342485,12270.0,0
13.283552654087543,12522.0,0
13.333552654832602,12892.0,2
13.38355265557766,13352.0,1
13.433552656322718,13881.0,1
13.483552657067776,14410.0,1
13.533552657812834,15220.0,1
13.583552658557892,15975.0,2
13.63355265930295,16785.0,2
13.683552660048008,17875.0,5
13.733552660793066,18724.0,7
13.783552661538124,19910.0,5
13.833552662283182,21076.0,7
13.88355266302824,21946.0,8
13.933552663773298,20844.0,6
13.983552664518356,20093.0,8
14.033552665263414,20235.0,9
14.083552666008472,20589.0,14
14.13355266675353,19714.0,10
14.183552667498589,18016.0,9
14.233552668243647,16298.0,7
14.38355267047882,14272.0,2
14.433552671223879,12883.0,3
14.483552671968937,11011.0,1
14.533552672713995,11102.0,3
14.583552673459053,11503.0,2
14.633552674204111,11805.0,3
14.68355267494917,12020.0,2
14.733552675694227,11897.0,1
14.783552676439285,11960.0,1
14.833552677184343,11603.0,0
14.883552677929401,11685.0,1
14.93355267867446,12008.0,2
14.983552679419518,12182.0,4
15.033552680164576,12521.0,2
15.083552680909634,12930.0,3
15.133552681654692,11450.0,3
15.18355268239975,9120.0,2
15.233552683144808,7860.0,2
15.283552683889866,7739.0,0
15.333552684634924,7538.0,0
15.383552685379982,7175.0,0
15.43355268612504,6925.0,0
15.483552686870098,6995.0,0
15.533552687615156,6970.0,0
15.583552688360214,7391.0,0
15.633552689105272,8493.0,0
15.68355268985033,9290.0,1
15.733552690595388,10284.0,2
15.783552691340446,11073.0,4
15.833552692085505,11740.0,4
15.883552692830563,12681.0,8
15.93355269357562,13246.0,6
15.983552694320679,14500.0,6
16.033552695065737,14438.0,7
16.083552695810795,14200.0,7
16.133552696555853,14510.0,8
16.18355269730091,14116.0,10
16.23355269804597,14071.0,9
16.283552698791027,12386.0,8
16.383552700281143,9307.0,6
16.4335527010262,8807.0,3
16.48355270177126,8175.0,2
16.533552702516317,6725.0,3
16.583552703261375,3601.0,1
16.633552704006433,615.0,0
16.68355270475149,3104.0,0
16.73355270549655,2953.0,0
16.783552706241608,3254.0,0
16.833552706986666,3731.0,0
16.883552707731724,3877.0,0
16.933552708476782,4309.0,0
16.98355270922184,4644.0,1
17.033552709966898,5114.0,0
17.083552710711956,5535.0,0
17.133552711457014,5762.0,1
17.183552712202072,6192.0,1
17.23355271294713,6740.0,3
17.28355271369219,7499.0,4
17.333552714437246,7832.0,4
17.383552715182304,6558.0,3
17.433552715927362,4977.0,0
17.48355271667242,5010.0,0
17.53355271741748,5320.0,0
17.583552718162537,5975.0,0
17.633552718907595,6564.0,0
17.683552719652653,7109.0,0
17.73355272039771,7909.0,0
17.78355272114277,8457.0,0
17.833552721887827,8872.0,2
17.883552722632885,9852.0,4
17.933552723377943,10972.0,4
17.983552724123,12248.0,6
18.03355272486806,13598.0,5
18.083552725613117,14621.0,6
18.133552726358175,14420.0,7
18.183552727103233,14248.0,7
18.23355272784829,14086.0,7
18.28355272859335,14192.0,7
18.333552729338408,14100.0,8
18.383552730083466,12963.0,7
18.433552730828524,11280.0,6
18.48355273157358,9677.0,5
18.53355273231864,8762.0,2
18.583552733063698,8373.0,2
18.633552733808756,7716.0,1
18.683552734553814,5263.0,1
18.733552735298872,4350.0,0
18.78355273604393,4469.0,0
18.833552736788988,4803.0,0
18.883552737534046,5122.0,0
18.933552738279104,5570.0,0
18.983552739024162,5915.0,0
19.03355273976922,6471.0,0
19.08355274051428,6373.0,0
19.133552741259336,6073.0,0
19.183552742004395,6152.0,0
19.233552742749453,6465.0,0
19.28355274349451,6894.0,0
19.33355274423957,7522.0,2
19.383552744984627,8042.0,2
19.433552745729685,8674.0,4
19.483552746474743,8053.0,2
19.5335527472198,7344.0,0
19.58355274796486,7494.0,0
19.633552748709917,7998.0,0
19.683552749454975,8902.0,0
19.733552750200033,9245.0,0
19.78355275094509,9476.0,0
19.83355275169015,9796.0,0
19.883552752435207,10638.0,1
19.933552753180265,11535.0,2
19.983552753925323,12430.0,4
20.03355275467038,13877.0,4
20.08355275541544,15108.0,5
20.133552756160498,16024.0,7
20.183552756905556,17125.0,7
20.233552757650614,17436.0,6
20.283552758395672,17094.0,5
20.33355275914073,16549.0,5
20.383552759885788,16477.0,7
20.433552760630846,16215.0,7
20.483552761375904,14949.0,7
20.533552762120962,14024.0,4
20.58355276286602,13356.0,5
20.63355276361108,12223.0,2
20.683552764356136,12259.0,2
20.733552765101194,11742.0,2
20.783552765846252,9364.0,3
20.83355276659131,7472.0,1
20.933552768081427,5757.0,0
20.983552768826485,7222.0,0
21.033552769571543,7111.0,1
21.0835527703166,7060.0,1
21.13355277106166,7218.0,1
21.183552771806717,7114.0,1
21.233552772551775,7184.0,1
21.283552773296833,7318.0,0
21.33355277404189,7580.0,0
21.38355277478695,7857.0,1
21.433552775532007,8763.0,2
21.483552776277065,9558.0,4
21.533552777022123,10471.0,6
21.58355277776718,9920.0,4
21.63355277851224,9207.0,2
21.683552779257298,8104.0,2
21.733552780002356,7614.0,2
21.783552780747414,7557.0,1
21.83355278149247,7503.0,0
21.88355278223753,7395.0,0
21.933552782982588,7662.0,0
21.983552783727646,7982.0,0
22.033552784472704,8624.0,0
22.083552785217762,9294.0,2
22.13355278596282,10445.0,3
22.183552786707878,11557.0,5
22.233552787452936,13087.0,6
22.283552788197994,14288.0,6
22.333552788943052,14651.0,6
22.38355278968811,14342.0,7
22.43355279043317,13807.0,6
22.483552791178226,13611.0,8
22.533552791923285,13864.0,9
22.583552792668343,12974.0,8
22.6335527934134,12904.0,6
22.68355279415846,11557.0,4
22.733552794903517,10431.0,3
22.783552795648575,10638.0,2
22.833552796393633,9409.0,2
22.88355279713869,6973.0,1
22.93355279788375,5435.0,0
22.983552798628807,5531.0,0
23.033552799373865,4908.0,0
23.083552800118923,5182.0,0
23.13355280086398,4805.0,0
23.18355280160904,4966.0,1
23.233552802354097,5326.0,1
23.283552803099155,5254.0,1
23.333552803844213,5502.0,0
23.38355280458927,5609.0,0
23.43355280533433,6232.0,2
23.483552806079388,7054.0,2
23.533552806824446,7736.0,3
23.583552807569504,7228.0,3
23.633552808314562,6007.0,1
23.68355280905962,4884.0,0
23.733552809804678,5051.0,0
23.783552810549736,4947.0,0
23.833552811294794,5219.0,0
23.883552812039852,5658.0,0
23.93355281278491,6028.0,0
23.98355281352997,6504.0,0
24.033552814275026,6994.0,0
24.083552815020084,7452.0,0
24.133552815765142,8315.0,0
24.1835528165102,9440.0,0
24.23355281725526,10406.0,2
24.283552818000317,11363.0,4
24.333552818745375,11847.0,5
24.383552819490433,12702.0,5
24.43355282023549,13398.0,7
24.48355282098055,12864.0,5
24.533552821725607,12420.0,6
24.583552822470665,12293.0,7
24.633552823215723,12212.0,10
24.68355282396078,12408.0,7
24.73355282470584,11240.0,6
24.783552825450897,10500.0,6
24.833552826195955,9597.0,5
24.883552826941013,8299.0,2
24.93355282768607,7995.0,3
24.98355282843113,6911.0,4
25.033552829176188,5135.0,2
25.083552829921246,3357.0,1
25.133552830666304,2467.0,0
25.18355283141136,2671.0,0
25.23355283215642,2940.0,0
25.283552832901478,2542.0,0
25.333552833646536,2785.0,0
25.383552834391594,2990.0,0
25.433552835136652,3005.0,1
25.48355283588171,3387.0,0
25.533552836626768,3527.0,0
25.583552837371826,3700.0,1
25.633552838116884,4206.0,0
25.683552838861942,4483.0,1
25.733552839607,4670.0,1
25.78355284035206,4645.0,1
25.833552841097116,4740.0,0
25.883552841842175,4948.0,0
25.933552842587233,5329.0,2
25.98355284333229,5580.0,2
26.03355284407735,6191.0,2
26.083552844822407,6454.0,3
26.133552845567465,6853.0,3
26.183552846312523,6461.0,2
26.23355284705758,5189.0,1
26.28355284780264,4409.0,0
26.333552848547697,4317.0,0
26.383552849292755,4560.0,0
26.433552850037813,4870.0,0
26.48355285078287,4988.0,0
26.53355285152793,5430.0,0
26.583552852272987,5714.0,0
26.633552853018045,6086.0,0
26.683552853763103,6656.0,0
26.73355285450816,6476.0,0
26.78355285525322,6602.0,0
26.883552856743336,7608.0,0
26.933552857488394,7740.0,0
26.983552858233452,8167.0,0
27.03355285897851,8961.0,3
27.083552859723568,9643.0,2
27.133552860468626,10386.0,2
27.183552861213684,11071.0,6
27.233552861958742,11013.0,4
27.2835528627038,10956.0,5
27.33355286344886,10915.0,5
27.383552864193916,10437.0,3
27.433552864938974,10472.0,3
27.483552865684032,10308.0,5
27.53355286642909,10048.0,4
27.58355286717415,10201.0,5
27.633552867919207,10393.0,5
27.683552868664265,9512.0,6
27.733552869409323,9190.0,6
27.78355287015438,8570.0,5
27.83355287089944,7267.0,5
27.883552871644497,6958.0,4
27.933552872389555,5906.0,1
27.983552873134613,5602.0,3
28.03355287387967,5218.0,1
28.08355287462473,4700.0,1
28.183552876114845,3524.0,2
28.233552876859903,2831.0,0
28.28355287760496,2219.0,0
28.33355287835002,2074.0,0
28.383552879095078,2318.0,0
28.433552879840136,2385.0,0
28.483552880585194,2374.0,0
28.53355288133025,2498.0,0
28.58355288207531,2728.0,0
28.633552882820368,2971.0,0
28.683552883565426,2926.0,0
28.733552884310484,2966.0,0
28.783552885055542,3063.0,0
28.8335528858006,3293.0,0
28.883552886545658,3890.0,1
28.933552887290716,4446.0,2
28.983552888035774,4728.0,3
29.033552888780832,5001.0,4
29.08355288952589,5297.0,4
29.13355289027095,5351.0,4
29.183552891016006,5348.0,4
29.233552891761065,5218.0,4
29.283552892506123,5203.0,4
29.33355289325118,4469.0,3
29.38355289399624,4579.0,3
29.433552894741297,4679.0,4
29.483552895486355,5287.0,6
29.533552896231413,5612.0,6
29.58355289697647,6134.0,5
29.63355289772153,4854.0,2
29.683552898466587,5118.0,3
29.733552899211645,4370.0,2
29.783552899956703,3945.0,1
29.83355290070176,4178.0,2
29.88355290144682,4754.0,1
29.933552902191877,5193.0,2
29.983552902936935,4966.0,3
30.033552903681993,4979.0,3
30.08355290442705,5008.0,3
30.13355290517211,4946.0,2
30.183552905917168,5238.0,4
30.233552906662226,5292.0,3
30.283552907407284,4514.0,0
30.333552908152342,1765.0,0
30.3835529088974,425.0,0
30.433552909642458,500.0,0
30.483552910387516,466.0,0
30.483552910387516,466.0,0
30.583552911877632,369.0,0
30.63355291262269,362.0,0
30.68355291336775,336.0,0
30.733552914112806,399.0,0
30.783552914857864,265.0,0
30.833552915602922,290.0,0
30.88355291634798,249.0,0
30.93355291709304,292.0,0
30.983552917838097,255.0,0
31.033552918583155,251.0,0
31.083552919328213,256.0,0
31.13355292007327,235.0,0
31.18355292081833,258.0,0
31.233552921563387,277.0,0
31.283552922308445,225.0,0
31.333552923053503,248.0,0
31.38355292379856,235.0,0
31.43355292454362,245.0,0
31.483552925288677,251.0,0
31.533552926033735,242.0,0
31.583552926778793,207.0,0
31.63355292752385,258.0,0
31.68355292826891,200.0,0
31.733552929013968,224.0,0
31.783552929759026,223.0,0
31.833552930504084,206.0,0
31.88355293124914,249.0,0
31.9335529319942,195.0,0
31.983552932739258,218.0,0
32.033552933484316,238.0,0
32.083552934229374,203.0,0
32.13355293497443,242.0,0
32.18355293571949,208.0,0
32.23355293646455,248.0,0
32.283552937209606,231.0,0
32.333552937954664,211.0,0
32.38355293869972,228.0,0
32.43355293944478,250.0,0
32.48355294018984,201.0,0
32.5335529409349,213.0,0
32.583552941679955,204.0,0
32.63355294242501,172.0,0
32.68355294317007,237.0,0
32.73355294391513,212.0,0
32.78355294466019,196.0,0
32.833552945405245,243.0,0
32.8835529461503,202.0,0
32.93355294689536,261.0,0
32.98355294764042,199.0,0
33.03355294838548,220.0,0
33.083552949130535,236.0,0
33.13355294987559,206.0,0
33.18355295062065,204.0,0
33.23355295136571,221.0,0
33.28355295211077,207.0,0
33.333552952855825,219.0,0
33.38355295360088,202.0,0
33.43355295434594,194.0,0
33.483552955091,191.0,0
33.53355295583606,176.0,0
33.583552956581116,184.0,0
33.633552957326174,222.0,0
33.68355295807123,171.0,0
33.73355295881629,214.0,0
33.78355295956135,184.0,0
33.833552960306406,174.0,0
33.883552961051464,203.0,0
33.93355296179652,174.0,0
33.98355296254158,178.0,0
34.03355296328664,180.0,0
34.083552964031696,176.0,0
34.133552964776754,183.0,0
34.18355296552181,181.0,0
34.23355296626687,188.0,0
34.28355296701193,198.0,0
34.33355296775699,178.0,0
34.383552968502045,161.0,0
34.4335529692471,192.0,0
34.48355296999216,179.0,0
34.53355297073722,198.0,0
34.58355297148228,180.0,0
34.633552972227335,175.0,0
34.68355297297239,221.0,0
34.73355297371745,137.0,0
34.78355297446251,178.0,0
34.83355297520757,183.0,0
34.883552975952625,155.0,0
34.93355297669768,170.0,0
34.98355297744274,169.0,0
35.0335529781878,179.0,0
35.08355297893286,154.0,0
35.133552979677916,175.0,0
35.183552980422974,180.0,0
35.23355298116803,165.0,0
35.28355298191309,167.0,0
35.33355298265815,170.0,0
35.383552983403206,183.0,0
35.433552984148264,153.0,0
35.48355298489332,184.0,0
35.53355298563838,184.0,0
35.58355298638344,169.0,0
35.633552987128496,193.0,0
35.683552987873554,167.0,0
35.73355298861861,184.0,0
35.78355298936367,151.0,0
35.83355299010873,187.0,0
35.88355299085379,194.0,0
35.933552991598845,158.0,0
35.9835529923439,191.0,0
36.03355299308896,187.0,0
36.08355299383402,171.0,0
36.13355299457908,174.0,0
36.183552995324135,163.0,0
36.23355299606919,175.0,0
36.28355299681425,162.0,0
36.33355299755931,171.0,0
36.38355299830437,154.0,0
36.433552999049425,190.0,0
36.48355299979448,135.0,0
36.53355300053954,173.0,0
36.5835530012846,173.0,0
36.63355300202966,149.0,0
36.683553002774715,159.0,0
36.73355300351977,157.0,0
36.78355300426483,166.0,0
36.83355300500989,154.0,0
36.88355300575495,174.0,0
36.933553006500006,185.0,0
36.983553007245064,161.0,0
37.03355300799012,172.0,0
37.08355300873518,152.0,0
37.13355300948024,161.0,0
37.183553010225296,138.0,0
37.233553010970354,175.0,0
37.28355301171541,177.0,0
37.33355301246047,163.0,0
37.38355301320553,164.0,0
37.433553013950586,152.0,0
37.483553014695644,169.0,0
37.5335530154407,133.0,0
37.58355301618576,150.0,0
37.63355301693082,171.0,0
37.68355301767588,150.0,0
37.733553018420935,157.0,0
37.78355301916599,156.0,0
37.83355301991105,173.0,0
37.88355302065611,137.0,0
37.93355302140117,162.0,0
37.983553022146225,170.0,0
38.03355302289128,154.0,0
38.08355302363634,160.0,0
38.1335530243814,151.0,0
38.18355302512646,159.0,0
38.233553025871515,140.0,0
38.28355302661657,164.0,0
38.33355302736163,163.0,0
38.38355302810669,142.0,0
38.43355302885175,171.0,0
38.483553029596806,144.0,0
38.533553030341864,158.0,0
38.58355303108692,144.0,0
38.63355303183198,168.0,0
38.68355303257704,182.0,0
38.733553033322096,142.0,0
38.783553034067154,165.0,0
38.83355303481221,162.0,0
38.88355303555727,162.0,0
38.93355303630233,144.0,0
38.983553037047386,161.0,0
39.033553037792444,163.0,0
39.0835530385375,148.0,0
39.13355303928256,151.0,0
39.18355304002762,149.0,0
39.23355304077268,172.0,0
39.283553041517735,138.0,0
39.33355304226279,161.0,0
39.38355304300785,160.0,0
39.43355304375291,147.0,0
39.48355304449797,147.0,0
39.533553045243025,148.0,0
39.58355304598808,158.0,0
39.63355304673314,139.0,0
39.6835530474782,162.0,0
39.73355304822326,150.0,0
39.783553048968315,148.0,0
39.83355304971337,156.0,0
39.88355305045843,152.0,0
39.93355305120349,155.0,0
39.98355305194855,131.0,0
40.033553052693605,163.0,0
40.08355305343866,157.0,0
40.13355305418372,149.0,0
40.18355305492878,163.0,0
40.23355305567384,151.0,0
40.283553056418896,160.0,0
40.333553057163954,134.0,0
40.38355305790901,158.0,0
40.43355305865407,163.0,0
40.48355305939913,158.0,0
40.533553060144186,152.0,0
40.583553060889244,154.0,0
40.6335530616343,158.0,0
40.68355306237936,128.0,0
40.73355306312442,149.0,0
40.73355306312442,149.0,0
40.833553064614534,163.0,0
40.88355306535959,166.0,0
40.93355306610465,156.0,0
40.98355306684971,162.0,0
41.03355306759477,131.0,0
41.083553068339825,164.0,0
41.13355306908488,164.0,0
41.18355306982994,153.0,0
41.233553070575,172.0,0
41.28355307132006,147.0,0
41.333553072065115,150.0,0
41.38355307281017,137.0,0
41.43355307355523,163.0,0
41.48355307430029,166.0,0
41.53355307504535,142.0,0
41.583553075790405,156.0,0
41.63355307653546,161.0,0
41.68355307728052,160.0,0
41.73355307802558,128.0,0
41.78355307877064,150.0,0
41.833553079515696,159.0,0
41.883553080260754,144.0,0
41.93355308100581,152.0,0
41.98355308175087,146.0,0
42.03355308249593,162.0,0
42.083553083240986,129.0,0
42.133553083986044,160.0,0
42.1835530847311,159.0,0
42.23355308547616,149.0,0
42.28355308622122,163.0,0
42.333553086966276,154.0,0
42.383553087711334,155.0,0
42.43355308845639,134.0,0
42.48355308920145,162.0,0
42.53355308994651,163.0,0
42.58355309069157,155.0,0
42.633553091436625,165.0,0
42.68355309218168,151.0,0
42.73355309292674,156.0,0
42.7835530936718,134.0,0
42.83355309441686,157.0,0
42.883553095161915,155.0,0
42.93355309590697,152.0,0
42.98355309665203,154.0,0
43.03355309739709,151.0,0
43.08355309814215,158.0,0
43.133553098887205,129.0,0
43.18355309963226,159.0,0
43.23355310037732,177.0,0
43.28355310112238,151.0,0
43.33355310186744,150.0,0
43.383553102612495,148.0,0
43.43355310335755,155.0,0
43.48355310410261,131.0,0
43.53355310484767,157.0,0
43.58355310559273,169.0,0
43.633553106337786,159.0,0
43.683553107082844,165.0,0
43.7335531078279,154.0,0
43.78355310857296,161.0,0
43.83355310931802,138.0,0
43.883553110063076,171.0,0
43.933553110808134,162.0,0
43.98355311155319,147.0,0
44.03355311229825,165.0,0
44.08355311304331,148.0,0
44.133553113788366,163.0,0
44.183553114533424,139.0,0
44.183553114533424,139.0,0
44.28355311602354,163.0,0
44.3335531167686,155.0,0
44.38355311751366,155.0,0
44.433553118258715,153.0,0
44.48355311900377,172.0,0
44.53355311974883,138.0,0
44.58355312049389,153.0,0
44.63355312123895,160.0,0
44.683553121984005,155.0,0
44.73355312272906,163.0,0
44.78355312347412,150.0,0
44.83355312421918,171.0,0
44.88355312496424,135.0,0
44.933553125709295,165.0,0
44.98355312645435,171.0,0
44.98355312645435,171.0,0
45.08355312794447,160.0,0
45.13355312868953,147.0,0
45.183553129434586,159.0,0
45.233553130179644,141.0,0
45.2835531309247,160.0,0
45.33355313166976,151.0,0
45.38355313241482,157.0,0
45.433553133159876,158.0,0
45.483553133904934,143.0,0
45.53355313464999,168.0,0
45.58355313539505,132.0,0
45.63355313614011,172.0,0
45.683553136885166,158.0,0
45.733553137630224,153.0,0
45.78355313837528,155.0,0
45.83355313912034,147.0,0
45.8835531398654,170.0,0
45.93355314061046,137.0,0
45.983553141355515,163.0,0
46.03355314210057,167.0,0
46.08355314284563,155.0,0
46.13355314359069,149.0,0
46.18355314433575,143.0,0
46.233553145080805,156.0,0
46.38355314731598,280.0,0
46.38355314731598,280.0,0
46.43355314806104,1051.0,0
46.483553148806095,622.0,0
46.53355314955115,416.0,0
46.58355315029621,532.0,0
46.63355315104127,504.0,0
46.68355315178633,701.0,0
46.733553152531385,734.0,0
46.733553152531385,734.0,0
46.8335531540215,824.0,0
46.88355315476656,712.0,0
46.93355315551162,631.0,0
46.983553156256676,824.0,0
47.033553157001734,736.0,0
47.08355315774679,706.0,0
47.13355315849185,699.0,0
47.18355315923691,701.0,0
47.233553159981966,791.0,0
47.283553160727024,827.0,0
47.33355316147208,751.0,0
47.38355316221714,793.0,0
47.4335531629622,745.0,0
47.483553163707256,732.0,0
47.533553164452314,682.0,0
47.58355316519737,578.0,0
47.63355316594243,711.0,0
47.68355316668749,678.0,0
47.73355316743255,697.0,0
47.783553168177605,766.0,0
47.83355316892266,622.0,0
47.88355316966772,644.0,0
47.93355317041278,688.0,0
47.98355317115784,572.0,0
48.033553171902895,580.0,0
48.08355317264795,616.0,0
48.13355317339301,660.0,0
48.18355317413807,795.0,0
48.23355317488313,746.0,0
48.283553175628185,755.0,0
48.33355317637324,621.0,0
48.3835531771183,592.0,0
48.43355317786336,601.0,0
48.48355317860842,660.0,0
48.533553179353476,726.0,0
48.583553180098534,731.0,0
